Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Donovan Mitchell,Shooting,2022-12-17,CLE,DAL,25.0,3.0,9.0,21.0,0.429,1.0,9.0,0.111,6.0,8.0,0.75,4.0,0.51,31.5,0.452,91.0,101.0,11.8,-2.0,116.7
Donovan Mitchell,Shooting,2022-12-19,CLE,UTA,23.0,1.0,8.0,12.0,0.667,4.0,5.0,0.8,3.0,3.0,1.0,1.0,0.863,29.6,0.833,153.0,106.0,16.5,8.7,116.7
Donovan Mitchell,Shooting,2022-12-21,CLE,MIL,36.0,6.0,9.0,21.0,0.429,3.0,9.0,0.333,15.0,16.0,0.938,2.0,0.642,36.6,0.5,134.0,110.0,28.7,12.6,111.9
Donovan Mitchell,Shooting,2022-12-23,CLE,TOR,12.0,4.0,4.0,16.0,0.25,3.0,12.0,0.25,1.0,4.0,0.25,3.0,0.338,27.9,0.344,67.0,117.0,5.1,-8.8,114.0
Donovan Mitchell,Shooting,2022-12-26,CLE,BRK,15.0,5.0,5.0,16.0,0.313,3.0,9.0,0.333,2.0,2.0,1.0,1.0,0.444,23.4,0.406,106.0,132.0,10.5,-2.0,114.1
Donovan Mitchell,Shooting,2022-12-29,CLE,IND,28.0,6.0,10.0,25.0,0.4,5.0,11.0,0.455,3.0,4.0,0.75,2.0,0.523,32.6,0.5,121.0,140.0,19.5,1.4,117.7
Donovan Mitchell,Shooting,2022-12-31,CLE,CHI,15.0,6.0,5.0,16.0,0.313,0.0,6.0,0.0,5.0,6.0,0.833,7.0,0.402,29.5,0.313,78.0,101.0,6.7,-6.1,112.2
Donovan Mitchell,Shooting,2023-01-02,CLE,CHI,71.0,11.0,22.0,34.0,0.647,7.0,15.0,0.467,20.0,25.0,0.8,4.0,0.789,42.8,0.75,157.0,125.0,60.8,23.0,112.2
Donovan Mitchell,Shooting,2023-01-04,CLE,PHO,20.0,9.0,6.0,20.0,0.3,3.0,12.0,0.25,5.0,5.0,1.0,4.0,0.45,34.3,0.375,94.0,95.0,13.3,4.1,113.0
Donovan Mitchell,Shooting,2023-01-08,CLE,PHO,22.0,2.0,7.0,12.0,0.583,2.0,7.0,0.286,6.0,6.0,1.0,4.0,0.751,30.2,0.667,115.0,102.0,14.5,-0.3,113.0
Donovan Mitchell,Shooting,2023-01-10,CLE,UTA,46.0,6.0,14.0,27.0,0.519,7.0,18.0,0.389,11.0,11.0,1.0,0.0,0.722,40.0,0.648,152.0,115.0,41.8,28.5,116.7
Donovan Mitchell,Shooting,2023-01-12,CLE,POR,26.0,5.0,11.0,23.0,0.478,2.0,8.0,0.25,2.0,4.0,0.5,3.0,0.525,32.9,0.522,103.0,111.0,17.1,2.3,118.8
Donovan Mitchell,Shooting,2023-01-14,CLE,MIN,14.0,6.0,5.0,16.0,0.313,2.0,9.0,0.222,2.0,4.0,0.5,2.0,0.394,24.8,0.375,91.0,120.0,7.1,-5.7,113.8
Donovan Mitchell,Shooting,2023-01-16,CLE,NOP,11.0,0.0,3.0,9.0,0.333,2.0,6.0,0.333,3.0,3.0,1.0,4.0,0.533,28.8,0.444,80.0,108.0,2.5,-9.3,112.5
Donovan Mitchell,Shooting,2023-01-31,CLE,MIA,16.0,9.0,6.0,17.0,0.353,3.0,13.0,0.231,1.0,2.0,0.5,2.0,0.447,25.4,0.441,98.0,104.0,14.5,4.6,113.3
Donovan Mitchell,Shooting,2023-02-05,CLE,IND,19.0,6.0,6.0,18.0,0.333,2.0,10.0,0.2,5.0,5.0,1.0,4.0,0.47,31.1,0.389,93.0,108.0,10.5,-7.1,117.7
Donovan Mitchell,Shooting,2023-02-06,CLE,WAS,21.0,5.0,8.0,16.0,0.5,3.0,9.0,0.333,2.0,2.0,1.0,3.0,0.622,33.0,0.594,113.0,96.0,15.9,3.9,115.6
Donovan Mitchell,Shooting,2023-02-10,CLE,NOP,30.0,3.0,12.0,21.0,0.571,3.0,9.0,0.333,3.0,3.0,1.0,3.0,0.672,35.8,0.643,125.0,118.0,21.7,4.8,112.5
Donovan Mitchell,Shooting,2023-02-11,CLE,CHI,29.0,6.0,10.0,18.0,0.556,3.0,7.0,0.429,6.0,6.0,1.0,2.0,0.703,26.3,0.639,136.0,92.0,28.8,18.1,112.2
Donovan Mitchell,Shooting,2023-02-13,CLE,SAS,41.0,5.0,16.0,26.0,0.615,6.0,13.0,0.462,3.0,4.0,0.75,2.0,0.738,37.7,0.731,147.0,119.0,32.8,15.2,120.0
Donovan Mitchell,Shooting,2023-02-15,CLE,PHI,33.0,5.0,11.0,24.0,0.458,4.0,11.0,0.364,7.0,8.0,0.875,2.0,0.6,33.5,0.542,127.0,131.0,26.7,8.6,113.3
Donovan Mitchell,Shooting,2023-02-23,CLE,DEN,22.0,3.0,9.0,22.0,0.409,2.0,7.0,0.286,2.0,2.0,1.0,2.0,0.481,31.0,0.455,102.0,120.0,14.4,1.8,114.2
Donovan Mitchell,Shooting,2023-02-24,CLE,ATL,19.0,3.0,6.0,17.0,0.353,2.0,10.0,0.2,5.0,5.0,1.0,1.0,0.495,27.1,0.412,106.0,138.0,10.3,-6.8,116.3
Donovan Mitchell,Shooting,2023-02-26,CLE,TOR,35.0,4.0,13.0,21.0,0.619,8.0,12.0,0.667,1.0,1.0,1.0,3.0,0.816,36.5,0.81,134.0,90.0,29.6,22.4,114.0
Donovan Mitchell,Shooting,2023-03-01,CLE,BOS,44.0,5.0,17.0,32.0,0.531,4.0,12.0,0.333,6.0,7.0,0.857,2.0,0.627,38.1,0.594,127.0,131.0,29.5,8.4,111.5
Donovan Mitchell,Shooting,2023-03-04,CLE,DET,20.0,4.0,8.0,17.0,0.471,2.0,6.0,0.333,2.0,3.0,0.667,1.0,0.546,34.5,0.529,110.0,88.0,16.3,8.3,118.9
Donovan Mitchell,Shooting,2023-03-06,CLE,BOS,40.0,4.0,14.0,34.0,0.412,4.0,11.0,0.364,8.0,8.0,1.0,3.0,0.533,37.3,0.471,114.0,112.0,26.4,5.0,111.5
Donovan Mitchell,Shooting,2023-03-08,CLE,MIA,18.0,4.0,7.0,18.0,0.389,1.0,7.0,0.143,3.0,3.0,1.0,3.0,0.466,30.8,0.417,90.0,107.0,10.0,-4.6,113.3
Donovan Mitchell,Shooting,2023-03-10,CLE,MIA,42.0,4.0,15.0,30.0,0.5,8.0,15.0,0.533,4.0,6.0,0.667,4.0,0.643,38.9,0.633,114.0,128.0,25.3,4.4,113.3
Donovan Mitchell,Shooting,2023-03-12,CLE,CHO,23.0,3.0,10.0,19.0,0.526,0.0,6.0,0.0,3.0,3.0,1.0,2.0,0.566,28.9,0.526,112.0,108.0,15.1,0.7,115.3
Donovan Mitchell,Shooting,2023-03-15,CLE,PHI,21.0,3.0,9.0,19.0,0.474,1.0,7.0,0.143,2.0,3.0,0.667,1.0,0.517,24.6,0.5,112.0,124.0,16.8,2.3,113.3
Donovan Mitchell,Shooting,2023-03-17,CLE,WAS,20.0,1.0,7.0,17.0,0.412,0.0,6.0,0.0,6.0,6.0,1.0,2.0,0.509,37.4,0.412,102.0,101.0,12.4,-4.5,115.6
Donovan Mitchell,Shooting,2023-03-21,CLE,BRK,31.0,3.0,10.0,22.0,0.455,5.0,9.0,0.556,6.0,8.0,0.75,3.0,0.607,34.9,0.568,113.0,117.0,19.0,2.4,114.1
Donovan Mitchell,Shooting,2023-03-23,CLE,BRK,31.0,1.0,11.0,24.0,0.458,3.0,9.0,0.333,6.0,9.0,0.667,1.0,0.554,37.9,0.521,117.0,124.0,19.2,2.4,114.1
Donovan Mitchell,Shooting,2023-03-26,CLE,HOU,22.0,1.0,8.0,16.0,0.5,4.0,9.0,0.444,2.0,2.0,1.0,1.0,0.652,23.2,0.625,138.0,105.0,16.9,7.6,119.3
Donovan Mitchell,Shooting,2023-03-28,CLE,ATL,44.0,5.0,15.0,33.0,0.455,5.0,12.0,0.417,9.0,9.0,1.0,2.0,0.595,42.2,0.53,123.0,121.0,31.1,10.5,116.3
Donovan Mitchell,Shooting,2023-03-31,CLE,NYK,42.0,5.0,16.0,23.0,0.696,6.0,9.0,0.667,4.0,5.0,0.8,4.0,0.833,34.6,0.826,133.0,139.0,31.3,9.0,114.8
Donovan Mitchell,Shooting,2023-04-02,CLE,IND,40.0,1.0,14.0,25.0,0.56,3.0,9.0,0.333,9.0,12.0,0.75,5.0,0.661,38.2,0.62,115.0,105.0,25.8,5.8,117.7
Donovan Mitchell,Shooting,2023-04-04,CLE,ORL,43.0,4.0,15.0,23.0,0.652,5.0,9.0,0.556,8.0,9.0,0.889,3.0,0.797,34.8,0.761,142.0,123.0,33.7,12.4,114.2
