Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Paul George,Small,2022-12-08,LAC,MIA,29.0,7.0,10.0,20.0,0.5,5.0,11.0,0.455,4.0,4.0,1.0,4.0,0.666,36.5,0.625,121.0,117.0,22.9,9.6,113.3
Paul George,Small,2022-12-10,LAC,WAS,36.0,6.0,13.0,27.0,0.481,5.0,12.0,0.417,5.0,5.0,1.0,2.0,0.616,33.0,0.574,126.0,104.0,30.2,12.4,115.6
Paul George,Small,2022-12-12,LAC,BOS,26.0,3.0,8.0,22.0,0.364,2.0,5.0,0.4,8.0,9.0,0.889,2.0,0.501,35.0,0.409,107.0,100.0,14.7,-0.1,111.5
Paul George,Small,2022-12-14,LAC,MIN,17.0,11.0,4.0,13.0,0.308,2.0,7.0,0.286,7.0,8.0,0.875,4.0,0.515,26.3,0.385,114.0,94.0,16.5,7.6,113.8
Paul George,Small,2022-12-21,LAC,CHO,22.0,8.0,7.0,15.0,0.467,4.0,10.0,0.4,4.0,4.0,1.0,7.0,0.656,31.2,0.6,108.0,94.0,17.3,5.1,115.3
Paul George,Small,2022-12-23,LAC,PHI,22.0,4.0,7.0,18.0,0.389,3.0,10.0,0.3,5.0,5.0,1.0,2.0,0.545,29.3,0.472,107.0,126.0,14.7,-2.5,113.3
Paul George,Small,2022-12-26,LAC,DET,32.0,11.0,9.0,19.0,0.474,2.0,7.0,0.286,12.0,14.0,0.857,3.0,0.636,32.4,0.526,138.0,115.0,29.9,8.7,118.9
Paul George,Small,2022-12-29,LAC,BOS,24.0,6.0,10.0,22.0,0.455,3.0,9.0,0.333,1.0,1.0,1.0,4.0,0.535,29.4,0.523,98.0,117.0,14.4,-0.8,111.5
Paul George,Small,2022-12-31,LAC,IND,45.0,4.0,15.0,25.0,0.6,7.0,13.0,0.538,8.0,8.0,1.0,4.0,0.789,36.3,0.74,143.0,127.0,37.2,11.2,117.7
Paul George,Small,2023-01-02,LAC,MIA,25.0,7.0,7.0,16.0,0.438,4.0,10.0,0.4,7.0,8.0,0.875,5.0,0.64,35.6,0.563,109.0,114.0,19.2,8.1,113.3
Paul George,Small,2023-01-17,LAC,PHI,13.0,4.0,5.0,11.0,0.455,1.0,4.0,0.25,2.0,3.0,0.667,5.0,0.528,26.4,0.5,89.0,123.0,6.9,-6.0,113.3
Paul George,Small,2023-01-22,LAC,DAL,21.0,4.0,6.0,11.0,0.545,1.0,3.0,0.333,8.0,8.0,1.0,5.0,0.723,27.2,0.591,118.0,111.0,15.5,1.3,116.7
Paul George,Small,2023-01-24,LAC,LAL,27.0,4.0,11.0,20.0,0.55,3.0,9.0,0.333,2.0,2.0,1.0,4.0,0.647,32.1,0.625,119.0,119.0,18.8,-3.7,113.9
Paul George,Small,2023-01-26,LAC,SAS,35.0,7.0,14.0,19.0,0.737,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.861,26.7,0.868,179.0,104.0,36.7,22.7,120.0
Paul George,Small,2023-01-28,LAC,ATL,23.0,6.0,7.0,18.0,0.389,3.0,9.0,0.333,6.0,7.0,0.857,2.0,0.546,29.3,0.472,117.0,119.0,17.3,-1.7,116.3
Paul George,Small,2023-02-02,LAC,MIL,16.0,2.0,6.0,16.0,0.375,2.0,5.0,0.4,2.0,6.0,0.333,3.0,0.429,25.9,0.438,78.0,101.0,8.0,-2.5,111.9
Paul George,Small,2023-02-04,LAC,NYK,30.0,5.0,9.0,16.0,0.563,5.0,9.0,0.556,7.0,7.0,1.0,4.0,0.786,24.3,0.719,134.0,122.0,24.1,6.0,114.8
Paul George,Small,2023-02-06,LAC,BRK,29.0,3.0,10.0,20.0,0.5,3.0,7.0,0.429,6.0,7.0,0.857,2.0,0.628,31.3,0.575,126.0,118.0,20.7,3.2,114.1
Paul George,Small,2023-02-08,LAC,DAL,20.0,4.0,8.0,20.0,0.4,3.0,9.0,0.333,1.0,2.0,0.5,4.0,0.479,33.1,0.475,88.0,119.0,9.3,-5.8,116.7
Paul George,Small,2023-02-14,LAC,GSW,20.0,8.0,6.0,12.0,0.5,1.0,5.0,0.2,7.0,7.0,1.0,2.0,0.663,23.7,0.542,143.0,136.0,17.0,-0.1,114.4
Paul George,Small,2023-02-16,LAC,PHO,26.0,5.0,9.0,19.0,0.474,4.0,11.0,0.364,4.0,4.0,1.0,4.0,0.626,30.2,0.579,110.0,110.0,17.4,1.9,113.0
Paul George,Small,2023-02-24,LAC,SAC,34.0,5.0,9.0,18.0,0.5,5.0,8.0,0.625,11.0,14.0,0.786,4.0,0.704,28.8,0.639,128.0,134.0,27.2,1.1,116.8
Paul George,Small,2023-02-26,LAC,DEN,23.0,4.0,6.0,13.0,0.462,0.0,4.0,0.0,11.0,11.0,1.0,3.0,0.645,27.0,0.462,119.0,125.0,17.8,0.5,114.2
Paul George,Small,2023-02-28,LAC,MIN,25.0,3.0,10.0,21.0,0.476,3.0,8.0,0.375,2.0,4.0,0.5,3.0,0.549,30.3,0.548,97.0,99.0,17.0,5.6,113.8
Paul George,Small,2023-03-02,LAC,GSW,11.0,5.0,3.0,15.0,0.2,1.0,8.0,0.125,4.0,4.0,1.0,1.0,0.328,28.1,0.233,79.0,118.0,4.1,-5.6,114.4
Paul George,Small,2023-03-03,LAC,SAC,28.0,8.0,8.0,16.0,0.5,2.0,8.0,0.25,10.0,10.0,1.0,1.0,0.686,28.5,0.563,148.0,131.0,26.9,8.8,116.8
Paul George,Small,2023-03-05,LAC,MEM,42.0,3.0,12.0,23.0,0.522,4.0,9.0,0.444,14.0,15.0,0.933,3.0,0.709,38.0,0.609,145.0,126.0,33.3,9.6,111.2
Paul George,Small,2023-03-08,LAC,TOR,23.0,4.0,8.0,19.0,0.421,2.0,6.0,0.333,5.0,5.0,1.0,4.0,0.542,30.6,0.474,103.0,116.0,12.1,-4.2,114.0
Paul George,Small,2023-03-15,LAC,GSW,24.0,7.0,8.0,21.0,0.381,4.0,9.0,0.444,4.0,6.0,0.667,1.0,0.508,25.0,0.476,122.0,130.0,15.2,-3.1,114.4
Paul George,Small,2023-03-18,LAC,ORL,30.0,1.0,12.0,25.0,0.48,2.0,7.0,0.286,4.0,4.0,1.0,6.0,0.561,37.0,0.52,92.0,112.0,13.3,-3.1,114.2
Paul George,Small,2023-03-19,LAC,POR,29.0,4.0,8.0,22.0,0.364,3.0,6.0,0.5,10.0,12.0,0.833,2.0,0.532,36.0,0.432,125.0,102.0,24.2,10.9,118.8
Paul George,Small,2023-03-21,LAC,OKC,18.0,5.0,9.0,17.0,0.529,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.503,25.3,0.529,102.0,100.0,15.8,6.6,114.2
