Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Russell Westbrook,Point,2024-01-05,LAC,NOP,8.0,5.0,3.0,6.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,4.0,0.581,22.8,0.583,98.0,93.0,9.0,7.6,112.9
Russell Westbrook,Point,2024-01-08,LAC,PHO,9.0,7.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.615,24.9,0.5,156.0,109.0,12.5,15.7,114.6
Russell Westbrook,Point,2024-01-12,LAC,MEM,12.0,2.0,5.0,11.0,0.455,1.0,3.0,0.333,1.0,3.0,0.333,1.0,0.487,36.4,0.5,106.0,134.0,6.5,-9.4,114.3
Russell Westbrook,Point,2024-01-14,LAC,MIN,12.0,13.0,3.0,8.0,0.375,2.0,2.0,1.0,4.0,5.0,0.8,3.0,0.588,21.4,0.5,134.0,115.0,17.3,13.4,109.0
Russell Westbrook,Point,2024-01-16,LAC,OKC,11.0,4.0,4.0,8.0,0.5,0.0,3.0,0.0,3.0,4.0,0.75,2.0,0.564,23.7,0.5,119.0,130.0,9.4,-2.1,112.1
Russell Westbrook,Point,2024-01-21,LAC,BRK,23.0,6.0,10.0,16.0,0.625,1.0,2.0,0.5,2.0,4.0,0.5,2.0,0.648,28.3,0.656,132.0,112.0,21.6,7.6,116.1
Russell Westbrook,Point,2024-01-23,LAC,LAL,16.0,3.0,6.0,11.0,0.545,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.699,36.5,0.682,110.0,102.0,13.2,7.8,115.3
Russell Westbrook,Point,2024-01-26,LAC,TOR,20.0,3.0,7.0,14.0,0.5,0.0,2.0,0.0,6.0,6.0,1.0,0.0,0.601,26.6,0.5,143.0,101.0,20.0,10.8,118.8
Russell Westbrook,Point,2024-01-29,LAC,CLE,13.0,3.0,5.0,8.0,0.625,0.0,2.0,0.0,3.0,4.0,0.75,4.0,0.666,28.6,0.625,95.0,125.0,7.9,-5.3,112.7
Russell Westbrook,Point,2024-01-31,LAC,WAS,9.0,7.0,4.0,11.0,0.364,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.379,23.0,0.364,120.0,118.0,9.1,-1.1,119.6
Russell Westbrook,Point,2024-02-02,LAC,DET,23.0,9.0,10.0,13.0,0.769,2.0,3.0,0.667,1.0,2.0,0.5,2.0,0.829,28.5,0.846,158.0,126.0,24.3,16.0,118.8
Russell Westbrook,Point,2024-02-05,LAC,ATL,13.0,3.0,6.0,10.0,0.6,0.0,2.0,0.0,1.0,3.0,0.333,2.0,0.574,22.2,0.6,107.0,135.0,11.5,-4.9,119.4
Russell Westbrook,Point,2024-02-10,LAC,DET,13.0,2.0,5.0,10.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,1.0,0.597,19.9,0.6,106.0,107.0,9.5,-0.5,118.8
Russell Westbrook,Point,2024-02-12,LAC,MIN,11.0,3.0,3.0,11.0,0.273,1.0,5.0,0.2,4.0,5.0,0.8,1.0,0.417,21.7,0.318,93.0,126.0,7.0,-3.0,109.0
Russell Westbrook,Point,2024-02-14,LAC,GSW,15.0,6.0,6.0,14.0,0.429,0.0,3.0,0.0,3.0,5.0,0.6,2.0,0.463,23.9,0.429,112.0,126.0,12.3,-3.1,115.2
Russell Westbrook,Point,2024-02-25,LAC,SAC,8.0,2.0,3.0,10.0,0.3,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.368,29.5,0.3,88.0,128.0,4.8,-9.0,115.2
Russell Westbrook,Point,2024-02-28,LAC,LAL,8.0,3.0,3.0,9.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.405,27.8,0.333,96.0,107.0,6.0,-2.3,115.3
Russell Westbrook,Point,2024-03-25,LAC,IND,14.0,7.0,5.0,10.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,1.0,0.554,34.8,0.5,132.0,147.0,13.7,7.6,118.0
Russell Westbrook,Point,2024-03-27,LAC,PHI,6.0,2.0,2.0,8.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.338,26.6,0.25,86.0,127.0,3.0,-11.9,113.8
Russell Westbrook,Point,2024-03-29,LAC,ORL,5.0,5.0,2.0,6.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,2.0,0.363,22.3,0.333,94.0,111.0,5.0,0.8,111.3
Russell Westbrook,Point,2024-04-02,LAC,SAC,20.0,2.0,7.0,14.0,0.5,2.0,3.0,0.667,4.0,4.0,1.0,4.0,0.635,38.4,0.571,100.0,126.0,9.0,-2.6,115.2
Russell Westbrook,Point,2024-04-04,LAC,DEN,12.0,5.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,4.0,1.0,2.0,0.558,23.4,0.444,108.0,97.0,12.3,7.4,113.0
Russell Westbrook,Point,2024-04-05,LAC,UTA,17.0,4.0,8.0,11.0,0.727,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.743,32.8,0.773,101.0,92.0,12.6,3.1,120.4
Russell Westbrook,Point,2024-04-07,LAC,CLE,8.0,6.0,3.0,9.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.405,20.5,0.333,105.0,114.0,8.9,-0.9,112.7
