Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Kevin Durant,Small,2023-12-27,PHO,HOU,27.0,16.0,9.0,16.0,0.563,3.0,7.0,0.429,6.0,8.0,0.75,3.0,0.692,23.4,0.656,147.0,107.0,31.7,15.5,113.4
Kevin Durant,Small,2023-12-29,PHO,CHO,21.0,11.0,8.0,11.0,0.727,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.884,16.2,0.864,184.0,129.0,27.1,13.4,119.8
Kevin Durant,Small,2023-12-31,PHO,ORL,31.0,5.0,12.0,21.0,0.571,2.0,5.0,0.4,5.0,5.0,1.0,0.0,0.668,28.2,0.619,140.0,107.0,29.4,14.0,111.3
Kevin Durant,Small,2024-01-07,PHO,MEM,23.0,5.0,11.0,23.0,0.478,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.491,26.1,0.478,109.0,114.0,17.9,2.0,114.3
Kevin Durant,Small,2024-01-08,PHO,LAC,30.0,2.0,10.0,17.0,0.588,3.0,6.0,0.5,7.0,8.0,0.875,3.0,0.731,31.4,0.676,127.0,144.0,22.1,5.1,115.4
Kevin Durant,Small,2024-01-11,PHO,LAL,18.0,5.0,7.0,12.0,0.583,2.0,5.0,0.4,2.0,2.0,1.0,1.0,0.699,17.9,0.667,146.0,103.0,20.1,11.6,115.3
Kevin Durant,Small,2024-01-14,PHO,POR,21.0,6.0,8.0,16.0,0.5,2.0,5.0,0.4,3.0,3.0,1.0,3.0,0.606,25.9,0.563,120.0,128.0,14.5,-6.0,117.5
Kevin Durant,Small,2024-01-16,PHO,SAC,27.0,4.0,7.0,16.0,0.438,4.0,8.0,0.5,9.0,9.0,1.0,7.0,0.676,30.6,0.563,107.0,116.0,16.5,-2.1,115.2
Kevin Durant,Small,2024-01-19,PHO,NOP,26.0,2.0,11.0,19.0,0.579,3.0,8.0,0.375,1.0,1.0,1.0,1.0,0.669,25.1,0.658,125.0,103.0,22.4,8.0,112.9
Kevin Durant,Small,2024-01-22,PHO,CHI,43.0,8.0,16.0,32.0,0.5,6.0,15.0,0.4,5.0,6.0,0.833,1.0,0.621,42.0,0.594,125.0,120.0,35.0,12.9,116.3
Kevin Durant,Small,2024-01-24,PHO,DAL,12.0,7.0,4.0,10.0,0.4,0.0,4.0,0.0,4.0,7.0,0.571,1.0,0.459,16.4,0.4,119.0,107.0,13.1,-1.5,115.4
Kevin Durant,Small,2024-01-29,PHO,MIA,20.0,7.0,8.0,15.0,0.533,2.0,5.0,0.4,2.0,2.0,1.0,1.0,0.63,17.9,0.6,136.0,111.0,22.2,6.7,112.2
Kevin Durant,Small,2024-01-31,PHO,BRK,33.0,8.0,10.0,16.0,0.625,2.0,6.0,0.333,11.0,12.0,0.917,3.0,0.775,28.7,0.688,152.0,122.0,30.5,7.8,116.1
Kevin Durant,Small,2024-02-02,PHO,ATL,35.0,8.0,14.0,24.0,0.583,5.0,9.0,0.556,2.0,2.0,1.0,4.0,0.703,33.0,0.688,127.0,126.0,29.7,11.0,119.4
Kevin Durant,Small,2024-02-04,PHO,WAS,18.0,3.0,7.0,9.0,0.778,3.0,3.0,1.0,1.0,2.0,0.5,1.0,0.911,17.2,0.944,163.0,103.0,19.1,11.5,119.6
Kevin Durant,Small,2024-02-06,PHO,MIL,28.0,1.0,11.0,21.0,0.524,1.0,5.0,0.2,5.0,7.0,0.714,5.0,0.581,31.7,0.548,98.0,101.0,16.8,-0.2,115.8
Kevin Durant,Small,2024-02-08,PHO,UTA,31.0,7.0,14.0,23.0,0.609,2.0,6.0,0.333,1.0,1.0,1.0,3.0,0.661,33.5,0.652,120.0,105.0,28.8,8.6,120.4
Kevin Durant,Small,2024-02-10,PHO,GSW,24.0,7.0,10.0,25.0,0.4,2.0,8.0,0.25,2.0,2.0,1.0,6.0,0.464,33.8,0.44,85.0,109.0,15.2,-1.9,115.2
Kevin Durant,Small,2024-02-13,PHO,SAC,28.0,4.0,11.0,17.0,0.647,2.0,5.0,0.4,4.0,6.0,0.667,3.0,0.713,25.3,0.706,127.0,121.0,23.8,2.7,115.2
Kevin Durant,Small,2024-02-14,PHO,DET,25.0,6.0,8.0,13.0,0.615,1.0,3.0,0.333,8.0,8.0,1.0,5.0,0.757,29.2,0.654,123.0,94.0,22.1,7.5,118.8
Kevin Durant,Small,2024-02-22,PHO,DAL,23.0,1.0,9.0,22.0,0.409,2.0,8.0,0.25,3.0,5.0,0.6,5.0,0.475,31.7,0.455,83.0,128.0,8.4,-9.8,115.4
Kevin Durant,Small,2024-02-23,PHO,HOU,28.0,8.0,10.0,22.0,0.455,1.0,7.0,0.143,7.0,10.0,0.7,2.0,0.53,29.8,0.477,116.0,108.0,23.5,8.5,113.4
Kevin Durant,Small,2024-02-25,PHO,LAL,22.0,7.0,7.0,20.0,0.35,2.0,8.0,0.25,6.0,6.0,1.0,3.0,0.486,28.1,0.4,109.0,117.0,15.2,-2.9,115.3
Kevin Durant,Small,2024-02-29,PHO,HOU,24.0,6.0,8.0,19.0,0.421,1.0,3.0,0.333,7.0,10.0,0.7,3.0,0.513,26.3,0.447,108.0,111.0,16.4,2.0,113.4
Kevin Durant,Small,2024-03-02,PHO,HOU,30.0,2.0,12.0,19.0,0.632,1.0,4.0,0.25,5.0,8.0,0.625,6.0,0.666,29.8,0.658,105.0,113.0,20.9,3.5,113.4
Kevin Durant,Small,2024-03-03,PHO,OKC,20.0,3.0,6.0,15.0,0.4,2.0,4.0,0.5,6.0,6.0,1.0,5.0,0.567,25.4,0.467,99.0,116.0,11.1,-1.9,112.1
Kevin Durant,Small,2024-03-05,PHO,DEN,35.0,5.0,14.0,34.0,0.412,3.0,8.0,0.375,4.0,5.0,0.8,2.0,0.483,40.3,0.456,97.0,106.0,21.3,1.5,113.0
Kevin Durant,Small,2024-03-07,PHO,TOR,35.0,1.0,11.0,19.0,0.579,2.0,5.0,0.4,11.0,12.0,0.917,4.0,0.721,35.8,0.632,125.0,119.0,23.9,1.0,118.8
Kevin Durant,Small,2024-03-09,PHO,BOS,45.0,6.0,18.0,26.0,0.692,4.0,7.0,0.571,5.0,7.0,0.714,6.0,0.774,41.7,0.769,130.0,118.0,35.0,18.7,111.6
Kevin Durant,Small,2024-03-11,PHO,CLE,37.0,6.0,14.0,26.0,0.538,5.0,10.0,0.5,4.0,5.0,0.8,3.0,0.656,35.9,0.635,131.0,121.0,27.8,8.2,112.7
Kevin Durant,Small,2024-03-14,PHO,BOS,20.0,1.0,9.0,19.0,0.474,1.0,3.0,0.333,1.0,2.0,0.5,3.0,0.503,27.6,0.5,97.0,137.0,8.8,-6.9,111.6
Kevin Durant,Small,2024-03-15,PHO,CHO,13.0,5.0,5.0,15.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,3.0,0.409,22.6,0.367,82.0,100.0,8.0,-5.5,119.8
Kevin Durant,Small,2024-03-17,PHO,MIL,11.0,4.0,4.0,10.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,1.0,0.506,13.1,0.45,115.0,134.0,13.7,-4.2,115.8
Kevin Durant,Small,2024-03-21,PHO,ATL,19.0,2.0,5.0,15.0,0.333,2.0,8.0,0.25,7.0,7.0,1.0,5.0,0.525,29.2,0.4,94.0,124.0,10.2,-10.9,119.4
Kevin Durant,Small,2024-03-25,PHO,SAS,29.0,6.0,12.0,17.0,0.706,4.0,6.0,0.667,1.0,2.0,0.5,3.0,0.811,26.9,0.824,133.0,107.0,25.3,11.2,116.4
Kevin Durant,Small,2024-03-27,PHO,DEN,30.0,3.0,12.0,20.0,0.6,3.0,4.0,0.75,3.0,3.0,1.0,8.0,0.704,35.4,0.675,100.0,98.0,22.7,7.7,113.0
Kevin Durant,Small,2024-03-29,PHO,OKC,26.0,1.0,10.0,17.0,0.588,4.0,7.0,0.571,2.0,3.0,0.667,3.0,0.71,30.8,0.706,115.0,135.0,18.1,5.3,112.1
Kevin Durant,Small,2024-04-01,PHO,NOP,20.0,3.0,7.0,19.0,0.368,3.0,11.0,0.273,3.0,3.0,1.0,3.0,0.492,24.8,0.447,106.0,119.0,12.3,-5.1,112.9
Kevin Durant,Small,2024-04-03,PHO,CLE,32.0,7.0,13.0,23.0,0.565,3.0,7.0,0.429,3.0,4.0,0.75,4.0,0.646,35.4,0.63,117.0,105.0,23.6,5.8,112.7
Kevin Durant,Small,2024-04-05,PHO,MIN,22.0,6.0,9.0,14.0,0.643,1.0,4.0,0.25,3.0,3.0,1.0,1.0,0.718,21.1,0.679,139.0,92.0,20.6,10.7,109.0
Kevin Durant,Small,2024-04-07,PHO,NOP,23.0,6.0,8.0,22.0,0.364,3.0,8.0,0.375,4.0,4.0,1.0,0.0,0.484,27.7,0.432,111.0,126.0,15.8,0.5,112.9
Kevin Durant,Small,2024-04-09,PHO,LAC,21.0,2.0,8.0,22.0,0.364,2.0,5.0,0.4,3.0,5.0,0.6,1.0,0.434,27.7,0.409,84.0,113.0,10.2,-3.7,115.4
Kevin Durant,Small,2024-04-10,PHO,LAC,24.0,3.0,10.0,21.0,0.476,2.0,9.0,0.222,2.0,2.0,1.0,4.0,0.548,29.3,0.524,96.0,103.0,16.5,-3.4,115.4
Kevin Durant,Small,2024-04-12,PHO,SAC,28.0,3.0,11.0,20.0,0.55,3.0,7.0,0.429,3.0,3.0,1.0,3.0,0.657,27.5,0.625,118.0,121.0,18.6,1.1,115.2
Kevin Durant,Small,2024-04-14,PHO,MIN,15.0,1.0,6.0,14.0,0.429,1.0,3.0,0.333,2.0,2.0,1.0,4.0,0.504,22.8,0.464,93.0,117.0,7.8,-9.0,109.0
